"","Group","type","PB","M0","Fixed Gear","HMS Fleet","LG Mesh","Scallop Dredge","Trap","Other Dredge","Other","Pelagic","SM Mesh","Clam Dredge","M2.Phytoplankton","M2.Bacteria","M2.Microzooplankton","M2.GelZooplankton","M2.LgCopepods","M2.SmCopepods","M2.Micronekton","M2.Illex","M2.Loligo","M2.OtherCephalopods","M2.Macrobenthos","M2.AmLobster","M2.OceanPout","M2.SmPelagics","M2.SmFlatfishes","M2.NShrimp","M2.OtherShrimps","M2.RiverHerring","M2.AtlScallop","M2.OtherPelagics","M2.AtlHerring","M2.Mesopelagics","M2.YTFlounder","M2.Cod","M2.Haddock","M2.AmPlaice","M2.AtlMackerel","M2.AtlHalibut","M2.SummerFlounder","M2.Cusk","M2.OtherDemersals","M2.HMS","M2.OtherSkates","M2.RedHake","M2.Barndoor","M2.Fourspot","M2.SmoothDogfish","M2.Pollock","M2.Goosefish","M2.SilverHake","M2.WhiteHake","M2.SpinyDogfish","M2.Redfish","M2.LittleSkate","M2.SeaBirds","M2.Windowpane","M2.WinterFlounder","M2.WitchFlounder","M2.BlackSeaBass","M2.Butterfish","M2.Sharks","M2.WinterSkate","M2.Pinnipeds","M2.BaleenWhales","M2.Odontocetes","M2.Megabenthos"
"Macrobenthos","Macrobenthos",0,2.4,0.2604687158072,0,0,2.33750426689792e-07,0,2.20014350888742e-06,0.000309080028892357,0,0,2.41290763034624e-08,0,0,0,0,0,0.0470336355859754,0,0,0.0193180808276048,0.00212997565987319,4.420594212732e-05,1.72918473913129,0.0140026545470316,0.00400030761708281,0.000380967905960299,6.25657132473098e-06,0.00139354584207741,0.00221101428307346,0.000710583112639323,0,0.000502300223555862,0.00182412417034189,0,0.00182131824970221,0.00302640674379994,0.0471632793234879,0.0314242406380317,0.000388897171519571,1.3392839060027e-06,0,0.000194171012842646,0.00431214881250074,0,0.0141117973570944,0.000712819323094556,0,4.79189141296395e-06,1.12124535907684e-05,0.00184396329580576,5.86742070052229e-05,0.000597925197502554,0.000538625457498097,0.00113480790390904,0.00046010254172466,0.000362461178193092,0,1.30510701533136e-05,0.00144832625175798,0.00264319190320157,3.32206015568577e-06,0.000324855797608997,2.12195412875536e-06,0.000585584741874807,5.72356530735152e-05,0,2.56162006368545e-05,0.20320506704572
"AmLobster","AmLobster",0,2.3,-1.1935498731922,2.42548328640983e-05,0,0.00248458065378769,0,1.50424848532287,0,0,0,0.00393848661234605,0,0,0,0,0,0,0,0,0,0,0,0.976137014623488,0.0150936001765478,0,0,0,0,0,0,0,0,0,0,0,0.16214564041798,0.0380773417490935,0,0.000606964584477847,0.00429874875820924,0,0,0.0104048239963599,0,0.0226331878660513,0.00426596837798016,0,0,0.0161004807569651,0,0.0368870198560474,0.00177061563918774,0.022326402952476,0.227727761509399,0,0.00896554917532489,0,0,0.00125042647270197,0,0.000686799038311345,0,0,0.00595395918130557,0,0,0,0.219036756604617
"OceanPout","OceanPout",0,1.84,-4.12905826403643,0,0,0.0133278766514417,0,0,0,0,0,0.173090867118297,0,0,0,0,0,0,0,0,0,0,0,0.239415698688835,0.00103663374575295,0,0,0,0,0,0,0,1.92428335098911,0,0,0,0.640484280366986,0.0250036824942234,0,0,0.0516144051921612,0,0,0.00398842906549822,0,1.76251350016239,0.0540969913854676,0,0,0,0,0.307274024679251,0,0.0560815718256794,0.661338343887827,0,0.00126323672972566,0.000102908440380161,0.000549417734753434,0,0,0,0,8.40759622432871e-05,0.00283008817469616,0.0210852796487171,0.00582061022509721,0.00872946971980997,0.0150435211480841
"SmPelagics","SmPelagics",0,2,-0.755704946791204,0,0,0,0,0,0,0,0,2.07960458740813e-07,0,0,0,0,0.0694068385257516,0,0,0,0.0426575513173773,0.00470334226399811,9.76141088577778e-05,0,0,0.000304603845116607,0,0,0,0,0,0,0.425683666585941,0.00105803479590901,0,0.00647127856159842,0.289504078475721,0.152074098248223,0,0.0115028389065247,0.000814462993585712,0.00150617555513179,0,0.000572670539569363,0.00707135844947991,0.0724863916420703,0.0114052544643621,0,9.5171262180779e-05,0,0.268008948244455,0.0326444982794879,0.376336233132278,0.578704293796235,0.210499036533712,0,0.00214827974125979,0.00400835142080217,0.000934844157913487,0.000286528951325876,0,0,0,0.000333060208030252,0.0318513698691582,0.0571113237589277,0.0817231604001684,0.0136993797955936,0
"SmFlatfishes","SmFlatfishes",0,1.61,-12.0156327535759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10996970925028,0,0,0,0,0,0,0,0,0,1.37701344536891,0,0.11714350121743,0,0,4.87930735767201,0,4.14219874006727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NShrimp","NShrimp",0,1.45,-2.10542482938077,7.45451025293664e-05,0,0.0406214709456919,0,0.0078635597520962,0,0,0,0.445301390809725,0,0,0,0,0,0,0,0,0.640105280678257,0.0705768176335987,0.00146476543118198,0,0,0,0,0,0.003650566182,0.0057920261580161,0,0,0,0,0,0,0.223605073028506,0.107026537998501,0.213775196934748,0,0.00863978078183869,0,0,0.0269240456111882,0,0.396270553409129,0.049352328789358,0,0.000404039774714761,0,0.276759530128493,0.0227965577737515,0.102694887887394,0.562784318728525,0.0564323025906377,0.206875862569162,0.00335900819009705,0.00164744080430024,0.000162922184893819,0,0,0,0,0,0.000411048133054265,0.00390014399953655,0,0.000319265827255465,0
"OtherShrimps","OtherShrimps",0,2,-17.6689681546013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642503308681364,0.0708412197408212,0.00147025288555548,0,0,0.000334610212469383,0,0,0.0036642423071561,0.00581372484,0.0241671862142765,0,0,0.853822024862389,0,0.0041322779521874,0.476323407304015,0.558881327797652,0.443505186175177,0.0474694481434563,0.00733266362351931,0.000133205146109632,0.0959075216696032,0.0270249112301442,0,1.67891615568499,0.513391865786481,0,0.0100663355107589,0,8.15993957054335,0.0166818695771552,1.62549191123787,2.62729910791217,0.270344134852105,1.40408404534719,0.0437466606947304,0.00165361261587784,0.00801496343663258,0.000890004587244525,0.00451345169946047,0.00101890967698777,0,0,0.0353538196401249,0.00391475511869047,0,0.000320461893617209,0
"RiverHerring","RiverHerring",0,1.3,-18.7744962115302,0.0154125189191121,0,0,0,0.00200162583365092,0,0.298573084603859,0.0221860207401868,0,0,0,0,0,0.52695876423829,0,0,0,0.311129825443092,0.0343045958430514,0.000711964463776697,0,0,0,0,0,0,0,0,0,10.240957785184,0,0,0,0.693396198868869,0.249929729436612,0,0,0.00584737749550154,0,0,0.00486095134784887,0.0600232193050652,0,0,0,0,0,2.0439071872325,0.403231272992088,0.987455500886566,2.12442678811744,0.533198304462242,0,0,0.0311480019800938,0,0,0,0,0,0.00189567094389871,0.00626247193492399,0.484773263196242,0.693683853540631,0.116283297429898,0
"AtlScallop","AtlScallop",0,1.2,0.541970274266492,9.66413719783238e-06,0,0.0126622577398799,0.00861212555680495,0.0023246064751786,0,0,0,0.00758826781176799,0,0,0,0,0,0,0,0,0,0,0,0.553429837676399,0.00428730543422857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068987301564031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062216930745648
"OtherPelagics","OtherPelagics",0,1.17,-0.301427306418341,0.00431492099465251,4.9003205374887e-05,0.041316437735613,0,0,0,0,0.563814509497673,0.00299790471692406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443003691719015,0,0,0,0.0126582203943772,0,0,0,0,0.00734149650206546,0,0,0,0.00431036895402768,0.00606832937887343,0,0,0,0.0670431866258448,0,0.213309585262871,0.0629645950243059,0.040838820404726,0,0.000936920848810011,1.70477827938466e-05,0,0,0,0,0,0.000442267370393658,0,0,0,0,0
"AtlHerring","AtlHerring",0,1.1,-14.6719120977856,0.0303748845349163,0.00069845740739687,0.0131889665558037,0,0,0,0.469879746252324,1.34206808302361,0,0,0,0,0,0.173153864105394,0,0,0,0.129344235708949,0.01426125484532,0.000295980943929056,0,0,0,0,0,0,0,0,0,1.39444214542138,0.00438077349552385,0,0,1.38547705562562,0.408190265213069,0,0.000123906482251843,0.00516140840591746,0,0,0.0485525600025449,0.00643586600724187,0.676885861152981,0.0517251131493802,0,0,0,1.41517897858065,0.165751801411222,2.09304808816646,3.20933549783044,0.940054717694827,0.0534467881246476,0.00162884544532592,0.0150859201552647,2.33577022139618e-05,0,0,0,0,0.003319394671616,0.0135049823058144,0.107120066095645,0.553674150361938,0.168485594098906,0
"Mesopelagics","Mesopelagics",0,1.1,-8.73379634901414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103234685701259,0,0,0,0.0609523779120235,0.0067204958154272,0.000139478518313847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256854100760472,0.227507629208838,0,0,0,0,0,0.000952292320879526,0.0117589432043948,0.388183274623186,0.0029428590962554,0,0,0,8.20091487581956,0,0.0158719651883836,0.458151278035389,0.0247453897013649,0.0667613470138016,0,0.00610209832886109,0.00226928544231111,0,0,0,0,0.000371374398467916,0,0.0949702687548568,0.135897226607132,0.0227806623158337,0
"YTFlounder","YTFlounder",0,0.92,-0.362376832519087,0.00481562722528026,0.000560509447450085,0.357121021890222,0,8.02141078257051e-07,0.000105882622329931,0.000155615369181868,0,0.364206742130336,0,0,0,0,0,0,0,0,0,0,0,0.239544854403734,0.00103719297045398,0,0,0,0,0,0,0,0,0,0,0,0.0419396255921477,0,0,0,0,0,0,0.0039905806721393,0,0.00159809002827893,6.14274157488348e-05,0,0,0,0,0.124288568104175,0,0.00166581982584612,0.0900951607227766,0,2.41275436259113e-05,0.000102963955591817,0,0,0,0,0,8.41213180452199e-05,0.000271879059419973,0.0210966543596562,0.00582375022418201,0.00873417893858102,0.0150516365588074
"Cod","Cod",0,0.87,-0.0479975327234121,0.0481617404705999,0.000848239448496536,0.0605587149457599,0,1.21750314836296e-05,2.67711017326463e-07,1.060659411038e-05,8.25393805050558e-05,0.0663658310712888,0,0,0,0,0,0,0,0,0,0,0,0.511509017571302,0.00214712718473182,0,0,0,0,0,0,0,0,0,0,0,0.0136405355085952,0,0,0,0.000406487320739256,0,0,0.00156289840376642,0,0,0.000445676669701257,0,0,0,0,0.0138747362155092,0.000370170541888734,0.0111731549033198,0.00741501100683411,0,0,0.000532698856977474,0,0,0,0,0,0.000426648666356666,0,0.0755193906287192,0.0684065756122137,0.0503410364577618,0.0311588864856778
"Haddock","Haddock",0,0.7,0.190167814417361,0.00753675152165398,0.000222387963968353,0.0300027328445161,0,0,0,9.1976971439227e-06,6.13818206065013e-06,0.0167669901276478,0,0,0,0,0,0,0,0,0,0,0,0.254307483726482,0.00110111292146728,0,0,0,0,0,0,0,0,0,0,0,0.00229349326029864,0,0,0,0.00042829798568132,0,0,0.00423651149537472,0,0.0158983104829611,0.000349726727972751,0,6.31058019989008e-05,0,0.00419561428065923,0.0403239503309224,0.00276855080299813,0.0337360773281574,0.0027798196462585,0,0,0.000109309400639215,0,0,0,0,0,8.93055322481666e-05,0,0.0223967953668049,0.00618265530708132,0.00927244742458037,0.0159792362426808
"AmPlaice","AmPlaice",0,0.6,-0.242489189603609,0.00154392373864034,4.9926588392277e-05,0.123878137042782,0,0,0,7.22495341638239e-05,3.60047512444305e-07,0.153810034612013,0,0,0,0,0,0,0,0,0,0,0,0.241667699268484,0.00104638456747895,0,0,0,0,0,0,0,0,0,0,0,0.0676537847037463,0,0,0,0.00149107797442214,0,0,0.00402594517081872,0,0.05647294510381,0.000279551396362431,0,6.92044732589001e-05,0,0,0.0883184384371028,0.000462645196915679,0.00836164147095731,0.0409093612586396,0.000215386624871483,0.000285787527641987,0.000103876421463507,0,0,0,0,0,8.48668005915798e-05,0.0005303833860406,0.0212836127665996,0.00587536025891962,0.00881158117272096,0.015185024059259
"AtlMackerel","AtlMackerel",0,0.55,-6.95127306839038,0.0469564739762882,0.00488380850549991,0.00552801456628954,0,0,0,0.00857858161030562,0.0596105843962378,0.019115936476755,0,0,0,0,0.173765988712099,0,0,0,0.129801486777656,0.0143116704976557,0.000297027280491228,0,0,0,0,0,0,0,0,0,1.3286668854378,0,0,0,0.300348871722356,0,0,0,0,0.023126239275397,0,0.0487242005076507,0.00645861774869935,0.078193642634595,0.00471629197797279,0,0,0,1.56499519464204,0.0377407231617314,1.94719302684672,0.335593984103008,0.461392089849342,0,0,0.0151392511218564,0,0,0,0,0,0.00333112922439864,0.0505919095805267,0.107498751426566,0.555631470652098,0.169081215678338,0
"AtlHalibut","AtlHalibut",0,0.23,-0.192009482148879,0.0150384273684268,0.00292219150732166,0.016502011860475,0,0,0,2.32110315919537e-06,0,0.010090705846707,0,0,0,0,0,0,0,0,0,0,0,0.260342395763932,0.00109282185861958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795467334484395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271127373872527,0,0,0,0,0,0.000217151080690962,0,0.0384370527351892,0.0348168481280152,0.0256220429873971,0.0158589172005887
"SummerFlounder","SummerFlounder",0,1.12,0.246851009492982,0.000319716905289272,0.012100782537344,0.0214023184793951,0,0,0,0,0.281941850601489,0.151338676738716,0,0,0,0,0,0,0,0,0,0,0,0.100847787724332,0.000436655660059474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168002453453851,0,0,0,0,0,0,0,0.28165522239231,0,0,0,0,0,4.3347569133254e-05,0,0,0,0,0,3.54148656059929e-05,0,0.00888163899764007,0.00245178435508354,0.00367706760279557,0.0063367015432862
"Cusk","Cusk",0,0.52,0.209407750870665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251808302365578,0.00109029184436307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419487760238285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010823517343738,0,0,0,0,0,8.84278910621906e-05,0,0.0221766931004283,0.00612189588043002,0.00918132337493028,0.0158222018967229
"OtherDemersals","OtherDemersals",0,0.52,-7.3844328774161,0.0394155429872513,0.00657029462004958,0.0560383071552685,0,0.000807662170167207,0,0.000115609817862554,0.00220443210849309,0.0661596374399628,0,0,0,0,0,0,0,0,0,0,0,0.241076235255791,0.00104382361780726,0,0,0,0,0,0,0,0.74424427863097,0.000753600179991046,0,0,0.553609837421183,0.167195333227786,0.0184118136196779,0,0.0135853055791939,0.0046457467362059,0.790557437113783,0.00401609196456559,0,2.24858597354845,0.117754569273232,0,0.00203612026521575,4.98428730567327e-05,0.0690464442754815,0.666155526686841,0.111370268439793,1.40271036753078,0.496223733212156,0.00428232679953997,0.00415639713985916,0.000103622191521943,0,0,0,0.000226392452797698,0,8.46590953062885e-05,0.020165265263621,0.021231522681538,0.00586098074454814,0.0087900154724873,0.0151478598238643
"HMS","HMS",0,0.5,0.489282638089457,0,0.000273154297595769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104442076129472,0,0,0,0,0
"OtherSkates","OtherSkates",0,0.47,0.354764686607039,0.000187362977180988,4.18694944585776e-06,0.00157857116114168,0,0,0,4.85018385295564e-07,0,0.00216448873620485,0,0,0,0,0,0,0,0,0,0,0,0.0681631878185766,0.00109571796458084,0,0,0,0,0,0,0,0,0,0,0,0.00327364872802203,0,0,0,0,0.000764901581664524,0,0.00229474605579403,0,0,0,0,0,0,0,0.0186025883001713,0,0,0.000610575350427378,0,0,0.000241456314644516,0,0,0,0,0,0.000477281924050951,0.000147690209454098,0.00728445964104882,0.0148535717032802,0.0126891492045709,0.0159009451892141
"RedHake","RedHake",0,1.3,-0.124612148595676,0.000799723792779402,0.000219380174083705,0.00927200470542468,0,0,0,0,0,0.0281936621229397,0,0,0,0,0,0,0,0,0,0,0,0.242693658583913,0.00105082681606151,0,0,0,0,0,0,0,0.477307318623812,0,0,0,0.163120910166697,0.000923883717149129,0.00785395043880533,0,4.06777910894594e-05,0,0,0.00404303663965759,0,0.147571099158418,0.00713954913462435,0,0.000435028319007437,0,0.00226565313173366,0.0638375771968833,0.00524573958377363,0.159543064741094,0.0335031189787833,0.000497703539229743,0.00011985425402271,0.000104317411229937,0,0,0,0,0,8.5227088229941e-05,0,0.0213739687423877,0.00590030310650491,0.0088489892492458,0.0152494895088651
"Barndoor","Barndoor",0,0.45,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fourspot","Fourspot",0,0.45,-0.608219903866471,0,0,0.00367653768454441,0,0,0,0,0,0.00779288347466901,0,0,0,0,0,0,0,0,0,0,0,0.229375999618753,0.000993163368036505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382117759535961,0,0,0,0,0,0,0,0.0849819048496642,0,0,0.67884539006513,0,0,9.8593060148846e-05,0,0,0,0,0,8.05503063879155e-05,0,0.0202010859068657,0.00557652775521637,0.00836340663577558,0.0144126835459205
"SmoothDogfish","SmoothDogfish",0,0.45,0.44981746688784,0,0,2.28166390200067e-05,0,0,0,0,0,0.000159716473140047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pollock","Pollock",0,0.42,0.313472873257571,0.044282140179577,3.64414826762425e-05,0.035587268902865,0,0,0,0,3.39622063459029e-06,0.0232242020514428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275322037327196,0,0,0,0,0,0,0,0,0,0.000189051068666066,0,0,0,0.0425618396650161,0.00148738712815508,0,0.00502215457595196,0.00165877458015448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Goosefish","Goosefish",0,0.4,0.101478366172969,0.0148209390081385,0.000156422402417986,0.0458094354220713,0,0,0,1.05362416815257e-05,0,0.0838218847218808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651897107874234,0,0,0,0,0,0,0,0,0.0339992692630482,0,0,0,0,0,0.0293172654697038,0,0.0106320649901673,0.0147641055204984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SilverHake","SilverHake",0,0.4,-4.98333185658598,0.000465117416070037,1.30934994993215e-05,0.017698722260613,0,0,0,0,0,0.0745004169666498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276536609931145,0.0244463684378788,0,0,0.374555806681455,0.077535339772605,0.0104744510369338,0.000140556628094464,0.00251136175014562,0.00246201781695484,0.0170505613910935,0,0,0.153109092362859,0.0400966357654533,0,0.000335850993146391,0.000438236869665817,1.38383994224102,0.103078108000104,0.630302208062556,1.93429407295012,0.0981523019674987,0.122005156125184,0.000752657568025191,0,2.35523853048113e-05,0,0,0,0,0,0.00464234467919974,0,0,0,0
"WhiteHake","WhiteHake",0,0.38,0.288697284676576,0.0112093969725612,0.000270653802767074,0.0109705865423756,0,0,0,2.229488736179e-08,0,0.0113978577288662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050381704825756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125912423714639,3.99024995403356e-05,0.0494975622373917,0.00117034804795624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SpinyDogfish","SpinyDogfish",0,0.32,-0.0269182047390594,0.0176088733101847,0.00353973574407661,0.0225346272649069,0,0,0,0,0,0.0498978812203281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381441381489665,0,0,0,0,0,0,0,0,0,1.02109700529906e-05,0,0,0,0,0.0152304256025703,0,0,0.00304757001755522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
